tempo;ocupacao_linhas;prob_bloqueio;trafego_oferecido;trafego_transportado;total_chamadas;bloqueadas
52024.9;13;0.0133721;6.59865;6.52339;3440;46
52045.5;11;0.0133682;6.59678;6.52154;3441;46
52050.8;11;0.0133643;6.59765;6.52242;3442;46
52066.2;11;0.0133604;6.59909;6.52388;3443;46
52078.1;12;0.0133566;6.60104;6.52586;3444;46
52084.3;11;0.0133527;6.60058;6.5254;3445;46
52090.7;12;0.0133488;6.60112;6.52595;3446;46
52092.2;13;0.0133449;6.60103;6.52587;3447;46
52135.3;7;0.0133411;6.59683;6.52172;3448;46
52154.2;8;0.0133372;6.59457;6.51949;3449;46
52159.5;9;0.0133333;6.59472;6.51966;3450;46
52188.8;7;0.0133295;6.59223;6.5172;3451;46
52192.3;8;0.0133256;6.59503;6.52001;3452;46
52193.7;9;0.0133217;6.59817;6.52315;3453;46
52240.8;7;0.0133179;6.59357;6.51861;3454;46
52241.2;8;0.013314;6.59378;6.51883;3455;46
52259;5;0.0133102;6.5959;6.52097;3456;46
52288.5;5;0.0133063;6.59219;6.5173;3457;46
52298.9;5;0.0133025;6.59267;6.5178;3458;46
52314.5;5;0.0132986;6.59382;6.51897;3459;46
52324.4;6;0.0132948;6.5949;6.52007;3460;46
52344.1;7;0.013291;6.5932;6.5184;3461;46
52360.2;8;0.0132871;6.59183;6.51705;3462;46
52376.2;7;0.0132833;6.5945;6.51975;3463;46
52377;8;0.0132794;6.59463;6.51988;3464;46
52397;5;0.0132756;6.593;6.51827;3465;46
52425.9;6;0.0132718;6.59013;6.51544;3466;46
52469;4;0.013268;6.59056;6.51594;3467;46
52497.1;3;0.0132641;6.58755;6.51296;3468;46
52499;4;0.0132603;6.58879;6.51421;3469;46
52502;5;0.0132565;6.58875;6.51417;3470;46
52504.2;6;0.0132527;6.58893;6.51435;3471;46
52519.3;7;0.0132488;6.58734;6.51278;3472;46
52521;7;0.013245;6.58878;6.51423;3473;46
52525.4;7;0.0132412;6.59141;6.51687;3474;46
52530.3;7;0.0132374;6.59518;6.52064;3475;46
52558.3;7;0.0132336;6.5972;6.5227;3476;46
52570.2;8;0.0132298;6.59658;6.5221;3477;46
52610;7;0.013226;6.59191;6.51748;3478;46
52618.3;7;0.0132222;6.59284;6.51842;3479;46
52638.7;6;0.0132184;6.59082;6.51644;3480;46
52645.5;7;0.0132146;6.59008;6.51571;3481;46
52684.8;6;0.0132108;6.58676;6.51244;3482;46
52686;7;0.013207;6.58746;6.51314;3483;46
52694.6;7;0.0132032;6.58642;6.51211;3484;46
52695.2;8;0.0131994;6.5886;6.5143;3485;46
52700.6;8;0.0131956;6.59396;6.51966;3486;46
52713;9;0.0131919;6.59375;6.51947;3487;46
52738.8;8;0.0131881;6.59328;6.51904;3488;46
52764.1;8;0.0131843;6.59035;6.51615;3489;46
52788.2;5;0.0131805;6.58769;6.51352;3490;46
52790.2;6;0.0131767;6.58963;6.51546;3491;46
52797;7;0.013173;6.58914;6.51498;3492;46
52823.1;5;0.0131692;6.58644;6.51231;3493;46
52824.4;6;0.0131654;6.58892;6.51479;3494;46
52826.1;7;0.0131617;6.59071;6.51658;3495;46
52849;8;0.0131579;6.58789;6.5138;3496;46
52851.1;8;0.0131541;6.59119;6.51711;3497;46
52881;7;0.0131504;6.58772;6.51368;3498;46
52908.9;5;0.0131466;6.58646;6.51246;3499;46
52921.3;6;0.0131429;6.58646;6.51247;3500;46
52936.2;6;0.0131391;6.58582;6.51186;3501;46
52963.5;7;0.0131354;6.58263;6.5087;3502;46
52973.7;7;0.0131316;6.58218;6.50827;3503;46
52981.3;7;0.0131279;6.58163;6.50772;3504;46
53001;7;0.0131241;6.59042;6.51654;3505;46
53014;6;0.0131204;6.59166;6.5178;3506;46
53034.3;4;0.0131166;6.59073;6.5169;3507;46
53044.3;4;0.0131129;6.59118;6.51736;3508;46
53045.6;5;0.0131091;6.59189;6.51807;3509;46
53049.8;6;0.0131054;6.5947;6.52089;3510;46
53057;7;0.0131017;6.59419;6.52039;3511;46
53074;8;0.0130979;6.59241;6.51863;3512;46
53075;9;0.0130942;6.59554;6.52176;3513;46
53078.6;9;0.0130905;6.5954;6.52163;3514;46
53099.7;7;0.0130868;6.59551;6.52177;3515;46
53111;8;0.013083;6.59787;6.52415;3516;46
53113;9;0.0130793;6.59863;6.52491;3517;46
53124.3;9;0.0130756;6.60136;6.52766;3518;46
53125.4;10;0.0130719;6.60568;6.53198;3519;46
53129.2;11;0.0130682;6.6063;6.5326;3520;46
53130.7;12;0.0130645;6.61315;6.53946;3521;46
53135.2;12;0.0130608;6.61604;6.54235;3522;46
53150.4;13;0.0130571;6.61735;6.54368;3523;46
53157.4;13;0.0133371;6.61648;6.54282;3524;47
53163.1;13;0.013617;6.61678;6.54211;3525;48
53185;12;0.0136132;6.61454;6.53991;3526;48
53215.5;11;0.0136093;6.61151;6.53692;3527;48
53231.2;11;0.0136054;6.61982;6.54525;3528;48
53245.9;11;0.0136016;6.61892;6.54438;3529;48
53267.8;10;0.0135977;6.62024;6.54572;3530;48
53273.5;11;0.0135939;6.62011;6.54561;3531;48
53280.3;12;0.01359;6.62072;6.54622;3532;48
53284.8;13;0.0135862;6.62109;6.54659;3533;48
53290.8;13;0.0138653;6.62265;6.54586;3534;49
53299.3;13;0.0138614;6.62198;6.54521;3535;49
53331.9;9;0.0138575;6.61823;6.5415;3536;49
53347.3;8;0.0138535;6.6166;6.53989;3537;49
53367.5;5;0.0138496;6.61601;6.53933;3538;49
53372.7;6;0.0138457;6.61673;6.54006;3539;49
53408.2;7;0.0138418;6.61535;6.53873;3540;49
53456.2;7;0.0138379;6.61049;6.53393;3541;49
53459.7;8;0.013834;6.6144;6.53785;3542;49
53462.7;9;0.0138301;6.61408;6.53754;3543;49
53477.7;8;0.0138262;6.61329;6.53677;3544;49
53498.6;8;0.0138223;6.61142;6.53493;3545;49
53509.3;8;0.0138184;6.61211;6.53563;3546;49
53603.9;4;0.0138145;6.60279;6.52644;3547;49
53629.2;4;0.0138106;6.60243;6.52612;3548;49
53632.7;5;0.0138067;6.60379;6.52749;3549;49
53640.9;6;0.0138028;6.60286;6.52657;3550;49
53656.9;6;0.0137989;6.601;6.52473;3551;49
53673.8;6;0.013795;6.60027;6.52403;3552;49
53685;7;0.0137912;6.6035;6.52727;3553;49
53686.7;8;0.0137873;6.60482;6.52859;3554;49
53689.7;9;0.0137834;6.60624;6.53002;3555;49
53707.6;9;0.0137795;6.61086;6.53467;3556;49
53750.8;7;0.0137757;6.60881;6.53268;3557;49
53757.5;8;0.0137718;6.61168;6.53556;3558;49
53790.5;5;0.0137679;6.60774;6.53166;3559;49
53795.5;6;0.013764;6.60712;6.53105;3560;49
53825.3;5;0.0137602;6.6057;6.52967;3561;49
53841.5;6;0.0137563;6.60811;6.5321;3562;49
53846;7;0.0137525;6.60876;6.53276;3563;49
53852.1;8;0.0137486;6.6088;6.53281;3564;49
53867.4;9;0.0137447;6.60897;6.533;3565;49
53870.6;10;0.0137409;6.60976;6.5338;3566;49
53894.6;10;0.013737;6.60726;6.53133;3567;49
53908.6;11;0.0137332;6.60638;6.53047;3568;49
53916.2;11;0.0137293;6.6056;6.5297;3569;49
53935;7;0.0137255;6.60346;6.52759;3570;49
53954.2;5;0.0137216;6.60549;6.52964;3571;49
53954.9;6;0.0137178;6.6056;6.52976;3572;49
53971.1;5;0.013714;6.60434;6.52852;3573;49
53974.9;6;0.0137101;6.60439;6.52858;3574;49
53986.5;6;0.0137063;6.60304;6.52724;3575;49
54048;4;0.0137025;6.59842;6.52271;3576;49
54075.7;4;0.0136986;6.60369;6.52801;3577;49
54091.7;4;0.0136948;6.60204;6.52638;3578;49
54101.8;5;0.013691;6.60344;6.5278;3579;49
54103.4;6;0.0136872;6.60512;6.52949;3580;49
54119.8;6;0.0136833;6.60422;6.5286;3581;49
54124.5;7;0.0136795;6.60569;6.53009;3582;49
54157;8;0.0136757;6.60213;6.52656;3583;49
54165;9;0.0136719;6.60131;6.52576;3584;49
54172.2;10;0.0136681;6.60304;6.52749;3585;49
54173.4;11;0.0136642;6.60557;6.53003;3586;49
54178.7;10;0.0136604;6.60494;6.52941;3587;49
54179;10;0.0136566;6.60575;6.53021;3588;49
54224.5;7;0.0136528;6.60021;6.52475;3589;49
54224.8;7;0.013649;6.60073;6.52526;3590;49
54239.9;6;0.0136452;6.59994;6.5245;3591;49
54266.6;5;0.0136414;6.59799;6.52258;3592;49
54267.1;6;0.0136376;6.60499;6.52958;3593;49
54269.4;7;0.0136338;6.60472;6.52932;3594;49
54270.4;7;0.01363;6.60637;6.53097;3595;49
54270.7;8;0.0136263;6.60813;6.53273;3596;49
54301.9;8;0.0136225;6.60474;6.52938;3597;49
54311.7;9;0.0136187;6.6045;6.52915;3598;49
54348.9;6;0.0136149;6.60091;6.52562;3599;49
54361.1;7;0.0136111;6.6015;6.52622;3600;49
54361.9;8;0.0136073;6.60235;6.52707;3601;49
54413.7;4;0.0136036;6.59667;6.52147;3602;49
54418.6;5;0.0135998;6.59703;6.52183;3603;49
54425.6;6;0.013596;6.59758;6.52239;3604;49
54428.2;7;0.0135922;6.59792;6.52273;3605;49
54431.7;8;0.0135885;6.59796;6.52278;3606;49
54447.7;8;0.0135847;6.59754;6.52238;3607;49
54462.6;8;0.0135809;6.59679;6.52165;3608;49
54467.3;8;0.0135772;6.59915;6.52401;3609;49
54552.2;3;0.0135734;6.58926;6.51425;3610;49
54558.6;4;0.0135696;6.59378;6.51877;3611;49
54578;4;0.0135659;6.59515;6.52017;3612;49
54584.2;5;0.0135621;6.5958;6.52082;3613;49
54614;6;0.0135584;6.59353;6.5186;3614;49
54643.1;6;0.0135546;6.59013;6.51524;3615;49
54646.4;7;0.0135509;6.59213;6.51724;3616;49
54656.3;6;0.0135471;6.59414;6.51927;3617;49
54663.4;6;0.0135434;6.59418;6.51932;3618;49
54741.5;5;0.0135397;6.58575;6.51099;3619;49
54753.9;6;0.0135359;6.59003;6.51529;3620;49
54755.1;7;0.0135322;6.5963;6.52156;3621;49
54763.7;8;0.0135284;6.59672;6.52199;3622;49
54764.4;9;0.0135247;6.59818;6.52346;3623;49
54800.3;7;0.013521;6.59503;6.52035;3624;49
54826.8;8;0.0135172;6.5966;6.52196;3625;49
54832.6;8;0.0135135;6.59715;6.52252;3626;49
54848.2;7;0.0135098;6.59647;6.52186;3627;49
54859.4;7;0.0135061;6.59651;6.52191;3628;49
54872.8;7;0.0135023;6.59577;6.52119;3629;49
54891.1;8;0.0134986;6.6008;6.52625;3630;49
54906.2;8;0.0134949;6.59948;6.52495;3631;49
54910.3;9;0.0134912;6.60001;6.52548;3632;49
54913.1;10;0.0134875;6.60003;6.52551;3633;49
54923.5;9;0.0134838;6.60376;6.52925;3634;49
54944.6;7;0.0134801;6.6016;6.52712;3635;49
54968.5;6;0.0134763;6.60043;6.52598;3636;49
55019.9;7;0.0134726;6.59451;6.52013;3637;49
55032.9;8;0.0134689;6.59531;6.52095;3638;49
55037;8;0.0134652;6.59596;6.5216;3639;49
55076.4;7;0.0134615;6.59142;6.51712;3640;49
55085.9;8;0.0134578;6.59067;6.51638;3641;49
55093.7;7;0.0134541;6.59294;6.51866;3642;49
55097.7;8;0.0134505;6.5955;6.52123;3643;49
55107.7;6;0.0134468;6.59513;6.52088;3644;49
55122.2;7;0.0134431;6.59345;6.51921;3645;49
55132.2;7;0.0134394;6.59551;6.52129;3646;49
55134.5;8;0.0134357;6.59885;6.52462;3647;49
55139.7;9;0.013432;6.59968;6.52547;3648;49
55141.6;10;0.0134283;6.60497;6.53075;3649;49
55162.1;10;0.0134247;6.60616;6.53198;3650;49
55187.2;10;0.013421;6.60564;6.53148;3651;49
55249.7;9;0.0134173;6.59821;6.52414;3652;49
55262.4;9;0.0134136;6.59717;6.52312;3653;49
55282.7;8;0.01341;6.59554;6.52151;3654;49
55296.8;7;0.0134063;6.594;6.52;3655;49
55312.9;6;0.0134026;6.59293;6.51895;3656;49
55320.8;7;0.013399;6.59446;6.52049;3657;49
55344;5;0.0133953;6.59205;6.51811;3658;49
55351.2;6;0.0133916;6.59202;6.51809;3659;49
55358.5;7;0.013388;6.59347;6.51955;3660;49
55391.8;5;0.0133843;6.58968;6.5158;3661;49
55429.1;4;0.0133807;6.58569;6.51186;3662;49
55433.8;5;0.013377;6.58731;6.51349;3663;49
55451;5;0.0133734;6.58641;6.51261;3664;49
55474.9;4;0.0133697;6.59116;6.51739;3665;49
55496.3;4;0.0133661;6.58908;6.51534;3666;49
55504.2;5;0.0133624;6.59282;6.51909;3667;49
55526.8;4;0.0133588;6.59096;6.51726;3668;49
55527.8;5;0.0133551;6.59096;6.51727;3669;49
55531.8;6;0.0133515;6.59071;6.51702;3670;49
55542.5;6;0.0133479;6.58964;6.51597;3671;49
55565;4;0.0133442;6.59393;6.52029;3672;49
55571.6;5;0.0133406;6.59337;6.51973;3673;49
55575;5;0.013337;6.59478;6.52115;3674;49
55580.3;6;0.0133333;6.59512;6.52149;3675;49
55598.9;6;0.0133297;6.5943;6.52069;3676;49
55605.4;7;0.0133261;6.59498;6.52139;3677;49
55644.3;7;0.0133225;6.5912;6.51766;3678;49
55671.6;8;0.0133188;6.58876;6.51525;3679;49
55680.6;7;0.0133152;6.58797;6.51447;3680;49
55682.4;8;0.0133116;6.58886;6.51537;3681;49
55689.9;8;0.013308;6.58823;6.51475;3682;49
55710.9;6;0.0133044;6.58675;6.5133;3683;49
55721.6;6;0.0133008;6.58628;6.51284;3684;49
55724;7;0.0132972;6.58882;6.51539;3685;49
55738;8;0.0132935;6.59002;6.5166;3686;49
55742.6;9;0.0132899;6.5896;6.51619;3687;49
55760.6;8;0.0132863;6.58781;6.51442;3688;49
55769.9;6;0.0132827;6.58698;6.51361;3689;49
55785.4;5;0.0132791;6.586;6.51264;3690;49
55788.1;6;0.0132755;6.58579;6.51244;3691;49
55805.2;6;0.0132719;6.58455;6.51122;3692;49
55812.9;7;0.0132683;6.58597;6.51265;3693;49
55829;8;0.0132648;6.58575;6.51245;3694;49
55845.5;8;0.0132612;6.5844;6.51112;3695;49
55852.4;8;0.0132576;6.58384;6.51057;3696;49
55862.2;9;0.013254;6.58678;6.51352;3697;49
55882;7;0.0132504;6.58764;6.51441;3698;49
55882.1;8;0.0132468;6.59037;6.51714;3699;49
55886.5;9;0.0132432;6.59057;6.51735;3700;49
55930.5;6;0.0132397;6.58931;6.51614;3701;49
55944.3;6;0.0132361;6.58823;6.51508;3702;49
55947;7;0.0132325;6.58866;6.51551;3703;49
55958.9;7;0.0132289;6.59021;6.51708;3704;49
55965.6;8;0.0132254;6.58946;6.51634;3705;49
55970.2;8;0.0132218;6.59091;6.51779;3706;49
55973;9;0.0132182;6.59118;6.51807;3707;49
55976.5;9;0.0132147;6.59136;6.51826;3708;49
56013.2;7;0.0132111;6.5876;6.51454;3709;49
56022.8;8;0.0132075;6.58727;6.51423;3710;49
56033.9;9;0.013204;6.58857;6.51554;3711;49
56071.8;6;0.0132004;6.58571;6.51273;3712;49
56092.8;5;0.0131969;6.58357;6.51062;3713;49
56093.7;6;0.0131933;6.58526;6.51231;3714;49
56099.9;7;0.0131898;6.58537;6.51242;3715;49
56124.9;6;0.0131862;6.58289;6.50997;3716;49
56126;7;0.0131827;6.58312;6.51021;3717;49
56129.2;8;0.0131791;6.58398;6.51107;3718;49
56138.9;9;0.0131756;6.5831;6.51021;3719;49
56141.6;10;0.013172;6.58352;6.51063;3720;49
56144;11;0.0131685;6.58387;6.51098;3721;49
56154.1;7;0.013165;6.58664;6.51376;3722;49
56162.2;7;0.0131614;6.58933;6.51647;3723;49
56214.1;3;0.0131579;6.58338;6.51059;3724;49
56218;4;0.0131544;6.58325;6.51046;3725;49
56263.8;3;0.0131508;6.57819;6.50545;3726;49
56266.3;4;0.0131473;6.58339;6.51066;3727;49
56271.9;5;0.0131438;6.58327;6.51055;3728;49
56276.6;6;0.0131403;6.58393;6.51121;3729;49
56309.7;5;0.0131367;6.58532;6.51265;3730;49
56337.7;6;0.0131332;6.58306;6.51042;3731;49
56354.8;6;0.0131297;6.58245;6.50983;3732;49
56368.6;6;0.0131262;6.58418;6.51158;3733;49
56381.8;6;0.0131227;6.58408;6.5115;3734;49
56390;7;0.0131191;6.58443;6.51186;3735;49
56391.9;8;0.0131156;6.58706;6.5145;3736;49
56399.9;8;0.0131121;6.58968;6.51713;3737;49
56438.6;8;0.0131086;6.58637;6.51387;3738;49
56438.6;9;0.0131051;6.58751;6.515;3739;49
56444.4;10;0.0131016;6.58687;6.51437;3740;49
56447.1;10;0.0130981;6.58932;6.51683;3741;49
56482.9;9;0.0130946;6.58666;6.51421;3742;49
56487.7;10;0.0130911;6.5892;6.51675;3743;49
56497.1;11;0.0130876;6.58928;6.51685;3744;49
56524.9;10;0.0130841;6.587;6.5146;3745;49
56571.2;7;0.0130806;6.58222;6.50988;3746;49
56585.2;6;0.0130771;6.58062;6.5083;3747;49
56586.5;7;0.0130736;6.58139;6.50907;3748;49
56587.6;7;0.0130702;6.58218;6.50987;3749;49
56590.4;8;0.0130667;6.58343;6.51111;3750;49
56593.7;9;0.0130632;6.58394;6.51163;3751;49
56611.6;6;0.0130597;6.58502;6.51274;3752;49
56614.5;7;0.0130562;6.58968;6.51739;3753;49
56622.7;8;0.0130527;6.58878;6.51651;3754;49
56622.8;9;0.0130493;6.59031;6.51804;3755;49
56629;9;0.0130458;6.58965;6.51739;3756;49
56704.4;4;0.0130423;6.58386;6.5117;3757;49
56710.9;4;0.0130389;6.58384;6.51168;3758;49
56723.5;5;0.0130354;6.58278;6.51064;3759;49
56723.8;6;0.0130319;6.58315;6.511;3760;49
56743.7;7;0.0130284;6.58418;6.51206;3761;49
56747.2;6;0.013025;6.58429;6.51218;3762;49
56764.1;6;0.0130215;6.58242;6.51033;3763;49
56822;4;0.0130181;6.57701;6.50499;3764;49
56832.9;5;0.0130146;6.57796;6.50595;3765;49
56846.4;6;0.0130112;6.57972;6.50773;3766;49
56904.1;4;0.0130077;6.57431;6.50239;3767;49
56936.6;4;0.0130042;6.5725;6.50062;3768;49
56978.9;3;0.0130008;6.5678;6.49598;3769;49
56979.4;4;0.0129973;6.56806;6.49624;3770;49
56988.7;5;0.0129939;6.56831;6.49651;3771;49
57016.3;4;0.0129905;6.56688;6.49511;3772;49
57026.1;5;0.012987;6.56631;6.49455;3773;49
57037.4;5;0.0129836;6.56551;6.49377;3774;49
57054.8;5;0.0129801;6.56606;6.49433;3775;49
57061;5;0.0129767;6.56991;6.49819;3776;49
57078.5;4;0.0129733;6.56794;6.49624;3777;49
57104.1;4;0.0129698;6.56636;6.4947;3778;49
57105;5;0.0129664;6.56681;6.49515;3779;49
57105.4;6;0.012963;6.56712;6.49546;3780;49
57113.1;7;0.0129595;6.57316;6.50151;3781;49
57130.8;6;0.0129561;6.57313;6.5015;3782;49
57165.5;6;0.0129527;6.57021;6.49862;3783;49
57173.6;7;0.0129493;6.56953;6.49795;3784;49
57191.5;6;0.0129458;6.56798;6.49643;3785;49
57192.1;7;0.0129424;6.5696;6.49805;3786;49
57198.7;8;0.012939;6.57004;6.49849;3787;49
57205.1;8;0.0129356;6.57337;6.50184;3788;49
57230.7;7;0.0129322;6.57181;6.5003;3789;49
57263;7;0.0129288;6.56844;6.49698;3790;49
57267.2;7;0.0129253;6.568;6.49654;3791;49
57277.6;7;0.0129219;6.56951;6.49806;3792;49
57314;5;0.0129185;6.5667;6.4953;3793;49
57316.6;6;0.0129151;6.57133;6.49993;3794;49
57338.6;6;0.0129117;6.56942;6.49805;3795;49
57353.1;7;0.0129083;6.56836;6.49701;3796;49
57370.3;8;0.0129049;6.56882;6.49749;3797;49
57382;8;0.0129015;6.56877;6.49746;3798;49
57382.9;9;0.0128981;6.5706;6.49929;3799;49
57401.9;8;0.0128947;6.57017;6.49888;3800;49
57433.2;8;0.0128913;6.56853;6.49727;3801;49
57476.8;7;0.012888;6.56402;6.49282;3802;49
57493.4;8;0.0128846;6.56331;6.49213;3803;49
57494.9;8;0.0128812;6.56448;6.4933;3804;49
57513.5;5;0.0128778;6.56311;6.49195;3805;49
57515.1;6;0.0128744;6.56315;6.492;3806;49
57542.2;6;0.012871;6.56074;6.48962;3807;49
57547.5;6;0.0128676;6.56134;6.49023;3808;49
57548.8;7;0.0128643;6.56186;6.49075;3809;49
57578.6;5;0.0128609;6.55916;6.48808;3810;49
57598.8;4;0.0128575;6.55825;6.48721;3811;49
57626.5;2;0.0128541;6.55582;6.48481;3812;49
57649.3;3;0.0128508;6.55758;6.48659;3813;49
57657.5;4;0.0128474;6.56075;6.48977;3814;49
57669.1;4;0.012844;6.56039;6.48943;3815;49
57713.6;4;0.0128407;6.5557;6.48479;3816;49
57721.2;5;0.0128373;6.55992;6.48902;3817;49
57730.5;5;0.0128339;6.56432;6.49344;3818;49
57736.7;5;0.0128306;6.56449;6.49361;3819;49
57737.6;6;0.0128272;6.5674;6.49652;3820;49
57742.9;7;0.0128239;6.56919;6.49832;3821;49
57744.3;8;0.0128205;6.56935;6.49848;3822;49
57744.4;9;0.0128172;6.57291;6.50204;3823;49
57748.7;10;0.0128138;6.57321;6.50235;3824;49
57755.4;11;0.0128105;6.57423;6.50338;3825;49
57775.3;11;0.0128071;6.57399;6.50316;3826;49
57809.6;10;0.0128038;6.5708;6.50001;3827;49
57820.9;11;0.0128004;6.5704;6.49963;3828;49
57834.2;12;0.0127971;6.57108;6.50032;3829;49
57862.1;11;0.0127937;6.56896;6.49824;3830;49
57868.9;12;0.0127904;6.57145;6.50073;3831;49
57936.8;6;0.0127871;6.56466;6.49403;3832;49
57952.2;6;0.0127837;6.56297;6.49235;3833;49
57963;5;0.0127804;6.56443;6.49383;3834;49
57967.9;6;0.0127771;6.56807;6.49748;3835;49
58004.3;6;0.0127737;6.5657;6.49515;3836;49
58008.1;7;0.0127704;6.56557;6.49502;3837;49
58050.2;5;0.0127671;6.56188;6.49138;3838;49
58055.8;6;0.0127637;6.56345;6.49296;3839;49
58069.4;6;0.0127604;6.56251;6.49204;3840;49
58075.8;7;0.0127571;6.56201;6.49155;3841;49
58101.5;7;0.0127538;6.55927;6.48884;3842;49
58103.9;8;0.0127505;6.56161;6.49119;3843;49
58107.3;7;0.0127471;6.56151;6.49108;3844;49
58116.6;6;0.0127438;6.56273;6.49231;3845;49
58127.9;5;0.0127405;6.56517;6.49477;3846;49
58140.4;6;0.0127372;6.56783;6.49745;3847;49
58149.1;7;0.0127339;6.56798;6.49761;3848;49
58158.3;8;0.0127306;6.56737;6.49701;3849;49
58162.7;9;0.0127273;6.57018;6.49983;3850;49
58169.5;10;0.012724;6.57095;6.5006;3851;49
58170.2;11;0.0127207;6.57191;6.50156;3852;49
58182.9;11;0.0127174;6.57114;6.50081;3853;49
58262.3;4;0.0127141;6.56279;6.49255;3854;49
58265.8;5;0.0127108;6.56478;6.49454;3855;49
58270.8;6;0.0127075;6.56682;6.4966;3856;49
58272.9;7;0.0127042;6.56886;6.49863;3857;49
58280.2;8;0.0127009;6.57002;6.49981;3858;49
58286.5;9;0.0126976;6.57263;6.50242;3859;49
58288.8;10;0.0126943;6.57574;6.50553;3860;49
58292.7;11;0.012691;6.579;6.5088;3861;49
58300.6;11;0.0126877;6.57812;6.50793;3862;49
58302.2;11;0.0126844;6.57884;6.50865;3863;49
58316.1;12;0.0126812;6.57768;6.5075;3864;49
58318.8;13;0.0126779;6.57763;6.50746;3865;49
58319.8;13;0.0129333;6.57829;6.50734;3866;50
58328.5;13;0.0131885;6.58034;6.50637;3867;51
58342.3;12;0.0131851;6.57948;6.50554;3868;51
58376;10;0.0131817;6.57639;6.50249;3869;51
58401.6;8;0.0131783;6.57352;6.49965;3870;51
58404.8;8;0.0131749;6.57522;6.50136;3871;51
58466.1;5;0.0131715;6.57246;6.49867;3872;51
58470.9;6;0.0131681;6.57445;6.50066;3873;51
58506.6;5;0.0131647;6.57277;6.49903;3874;51
58512.3;5;0.0131613;6.57295;6.49922;3875;51
58518.1;6;0.0131579;6.57315;6.49943;3876;51
58521.1;7;0.0131545;6.57381;6.50008;3877;51
58537.5;7;0.0131511;6.57426;6.50056;3878;51
58579.1;5;0.0131477;6.5696;6.49595;3879;51
58589.9;5;0.0131443;6.57497;6.50133;3880;51
58602;6;0.0131409;6.57609;6.50247;3881;51
58613.9;7;0.0131376;6.57642;6.50282;3882;51
58619.7;7;0.0131342;6.57922;6.50562;3883;51
58627.1;8;0.0131308;6.5834;6.50981;3884;51
